,Unnamed: 0,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,CO2cap
1878,9690,10.1016/j.micromeso.2012.02.034,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.02.034.Isotherm14.json,22,bar,mmol/g,0.0005345825296224855
1879,9691,10.1016/j.micromeso.2012.02.034,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.02.034.Isotherm15.json,45,bar,mmol/g,0.0005345825296224855
1880,9692,10.1016/j.micromeso.2012.02.034,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.02.034.Isotherm16.json,80,bar,mmol/g,0.0005345825296224855
1881,9700,10.1016/j.micromeso.2012.02.034,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1016j.micromeso.2012.02.034.Isotherm23.json,22,bar,mmol/g,0.0005345825296224855
1882,9701,10.1016/j.micromeso.2012.02.034,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1016j.micromeso.2012.02.034.Isotherm24.json,45,bar,mmol/g,0.0005345825296224855
1883,9702,10.1016/j.micromeso.2012.02.034,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1016j.micromeso.2012.02.034.Isotherm25.json,80,bar,mmol/g,0.0005345825296224855
1884,9710,10.1016/j.micromeso.2012.02.034,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.02.034.Isotherm32.json,27,bar,mmol/g,0.0005345825296224855
1885,9711,10.1016/j.micromeso.2012.02.034,NIST-MATDB-6e957f954c53fdb58089b9c1c783bb4c,10.1016j.micromeso.2012.02.034.Isotherm33.json,27,bar,mmol/g,0.0005345825296224855
1886,9712,10.1016/j.micromeso.2012.02.034,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1016j.micromeso.2012.02.034.Isotherm34.json,27,bar,mmol/g,0.0005345825296224855
1887,9713,10.1016/j.micromeso.2012.02.034,NIST-MATDB-5f09c45f8cf234c9960b61d5bfa81a20,10.1016j.micromeso.2012.02.034.Isotherm35.json,27,bar,mmol/g,0.0005345825296224855
1888,9714,10.1016/j.micromeso.2012.02.034,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.02.034.Isotherm36.json,27,bar,mmol/g,0.0005345825296224855
1889,9715,10.1016/j.micromeso.2012.02.034,NIST-MATDB-6e957f954c53fdb58089b9c1c783bb4c,10.1016j.micromeso.2012.02.034.Isotherm37.json,27,bar,mmol/g,0.0005345825296224855
1890,9716,10.1016/j.micromeso.2012.02.034,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,10.1016j.micromeso.2012.02.034.Isotherm38.json,27,bar,mmol/g,0.0005345825296224855
1891,9717,10.1016/j.micromeso.2012.02.034,NIST-MATDB-5f09c45f8cf234c9960b61d5bfa81a20,10.1016j.micromeso.2012.02.034.Isotherm39.json,27,bar,mmol/g,0.0005345825296224855
1892,9724,10.1016/j.micromeso.2012.03.042,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.micromeso.2012.03.042.isotherm1.json,40,bar,mmol/g,0.0005345825296224855
1893,9725,10.1016/j.micromeso.2012.03.042,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.micromeso.2012.03.042.isotherm2.json,70,bar,mmol/g,0.0005345825296224855
1894,9726,10.1016/j.micromeso.2012.03.042,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.micromeso.2012.03.042.isotherm3.json,100,bar,mmol/g,0.0005345825296224855
1895,9735,10.1016/j.micromeso.2012.04.042,NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,10.1016j.micromeso.2012.04.042.Isotherm1.json,40,bar,mmol/g,0.0005345825296224855
1896,9738,10.1016/j.micromeso.2012.04.042,NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,10.1016j.micromeso.2012.04.042.Isotherm15.json,40,bar,mmol/g,0.0005345825296224855
1897,9739,10.1016/j.micromeso.2012.04.042,NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,10.1016j.micromeso.2012.04.042.Isotherm16.json,40,bar,mmol/g,0.0005345825296224855
1898,9747,10.1016/j.micromeso.2012.04.042,NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,10.1016j.micromeso.2012.04.042.Isotherm26.json,40,bar,mmol/g,0.0005345825296224855
1899,9748,10.1016/j.micromeso.2012.04.042,NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,10.1016j.micromeso.2012.04.042.Isotherm27.json,40,bar,mmol/g,0.0005345825296224855
1900,9754,10.1016/j.micromeso.2012.05.021,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.05.021.Isotherm5.json,0,bar,mmol/g,0.0005345825296224855
1901,9755,10.1016/j.micromeso.2012.05.021,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.05.021.Isotherm6.json,0,bar,mmol/g,0.0005345825296224855
1902,9756,10.1016/j.micromeso.2012.05.021,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.05.021.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
1903,9757,10.1016/j.micromeso.2012.05.021,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2012.05.021.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
1926,9836,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1016j.micromeso.2012.09.002.Isotherm6.json,30,bar,mmol/g,0.0005345825296224855
1927,9837,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1016j.micromeso.2012.09.002.Isotherm6-1.json,30,bar,mmol/g,0.0005345825296224855
1928,9838,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1016j.micromeso.2012.09.002.Isotherm6-2.json,30,bar,mmol/g,0.0005345825296224855
1929,9839,10.1016/j.micromeso.2012.09.002,NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,10.1016j.micromeso.2012.09.002.Isotherm7.json,30,bar,mmol/g,0.0005345825296224855
1930,9840,10.1016/j.micromeso.2012.09.002,NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,10.1016j.micromeso.2012.09.002.Isotherm7-1.json,25,bar,mmol/g,0.0005345825296224855
1931,9841,10.1016/j.micromeso.2012.09.002,NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,10.1016j.micromeso.2012.09.002.Isotherm7-2.json,30,bar,mmol/g,0.0005345825296224855
1932,9842,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b1d442c4ac766d1f5097e2ffc559d14f,10.1016j.micromeso.2012.09.002.Isotherm8.json,30,bar,mmol/g,0.0005345825296224855
1933,9843,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b1d442c4ac766d1f5097e2ffc559d14f,10.1016j.micromeso.2012.09.002.Isotherm8-1.json,30,bar,mmol/g,0.0005345825296224855
1934,9844,10.1016/j.micromeso.2012.09.002,NIST-MATDB-b1d442c4ac766d1f5097e2ffc559d14f,10.1016j.micromeso.2012.09.002.Isotherm8-2.json,30,bar,mmol/g,0.0005345825296224855
1935,9847,10.1016/j.micromeso.2012.09.023,NIST-MATDB-6ffe4d74af890bfbb190886c6fdbedb3,10.1016j.micromeso.2012.09.023.Isotherm10.json,75,bar,mmol/g,0.0005345825296224855
1936,9853,10.1016/j.micromeso.2012.09.023,NIST-MATDB-24544e0f1317834f98a3ee41f91f50c6,10.1016j.micromeso.2012.09.023.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
1937,9854,10.1016/j.micromeso.2012.09.023,NIST-MATDB-24544e0f1317834f98a3ee41f91f50c6,10.1016j.micromeso.2012.09.023.Isotherm8.json,75,bar,mmol/g,0.0005345825296224855
1938,9855,10.1016/j.micromeso.2012.09.023,NIST-MATDB-6ffe4d74af890bfbb190886c6fdbedb3,10.1016j.micromeso.2012.09.023.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
1952,9942,10.1016/j.micromeso.2013.02.036,NIST-MATDB-6314ef7e6bdc7dcfa8cda20f5878094f,10.1016j.micromeso.2013.02.036.isotherm1.json,20,bar,mmol/g,0.0005345825296224855
1953,9943,10.1016/j.micromeso.2013.02.036,NIST-MATDB-26d7224b8786c7edd673527fa00db6f4,10.1016j.micromeso.2013.02.036.isotherm2.json,20,bar,mmol/g,0.0005345825296224855
1956,9946,10.1016/j.micromeso.2013.03.015,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.03.015.Isotherm1.json,45,bar,mmol/g,0.0005345825296224855
1957,9947,10.1016/j.micromeso.2013.03.015,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.03.015.Isotherm2.json,55,bar,mmol/g,0.0005345825296224855
1958,9948,10.1016/j.micromeso.2013.03.015,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.03.015.Isotherm3.json,65,bar,mmol/g,0.0005345825296224855
1959,9949,10.1016/j.micromeso.2013.03.015,NIST-MATDB-598fa3187ff5ae97bf399eca53cb38a8,10.1016j.micromeso.2013.03.015.Isotherm4.json,45,bar,mmol/g,0.0005345825296224855
1960,9950,10.1016/j.micromeso.2013.03.015,NIST-MATDB-598fa3187ff5ae97bf399eca53cb38a8,10.1016j.micromeso.2013.03.015.Isotherm5.json,55,bar,mmol/g,0.0005345825296224855
1961,9951,10.1016/j.micromeso.2013.03.015,NIST-MATDB-598fa3187ff5ae97bf399eca53cb38a8,10.1016j.micromeso.2013.03.015.Isotherm6.json,65,bar,mmol/g,0.0005345825296224855
1962,9952,10.1016/j.micromeso.2013.03.015,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.micromeso.2013.03.015.Isotherm7.json,45,bar,mmol/g,0.0005345825296224855
1963,9953,10.1016/j.micromeso.2013.03.015,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.micromeso.2013.03.015.Isotherm8.json,55,bar,mmol/g,0.0005345825296224855
1964,9954,10.1016/j.micromeso.2013.03.015,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.micromeso.2013.03.015.Isotherm9.json,65,bar,mmol/g,0.0005345825296224855
1965,9955,10.1016/j.micromeso.2013.03.024,NIST-MATDB-92b95c2098a3915fe7e1956347838103,10.1016j.micromeso.2013.03.024.isotherm1.json,0,bar,mmol/g,0.0005345825296224855
1969,9959,10.1016/j.micromeso.2013.03.024,NIST-MATDB-92b95c2098a3915fe7e1956347838103,10.1016j.micromeso.2013.03.024.isotherm2.json,25,bar,mmol/g,0.0005345825296224855
1970,9960,10.1016/j.micromeso.2013.03.024,NIST-MATDB-92b95c2098a3915fe7e1956347838103,10.1016j.micromeso.2013.03.024.isotherm3.json,45,bar,mmol/g,0.0005345825296224855
1987,10011,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm1.json,-243,bar,mmol/g,0.0005345825296224855
1988,10012,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm10.json,-153,bar,mmol/g,0.0005345825296224855
1989,10013,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm11.json,-143,bar,mmol/g,0.0005345825296224855
1990,10014,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm12.json,-133,bar,mmol/g,0.0005345825296224855
1991,10015,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm13.json,-123,bar,mmol/g,0.0005345825296224855
1992,10016,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm14.json,-113,bar,mmol/g,0.0005345825296224855
1993,10017,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm15.json,-103,bar,mmol/g,0.0005345825296224855
1994,10018,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm16.json,-93,bar,mmol/g,0.0005345825296224855
1995,10019,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm17.json,-83,bar,mmol/g,0.0005345825296224855
1996,10020,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm18.json,-73,bar,mmol/g,0.0005345825296224855
1997,10021,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm19.json,-243,bar,mmol/g,0.0005345825296224855
1998,10022,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm2.json,-233,bar,mmol/g,0.0005345825296224855
1999,10023,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm20.json,-233,bar,mmol/g,0.0005345825296224855
2000,10024,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm21.json,-223,bar,mmol/g,0.0005345825296224855
2001,10025,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm22.json,-213,bar,mmol/g,0.0005345825296224855
2002,10026,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm23.json,-203,bar,mmol/g,0.0005345825296224855
2003,10027,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm24.json,-193,bar,mmol/g,0.0005345825296224855
2004,10028,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm25.json,-183,bar,mmol/g,0.0005345825296224855
2005,10029,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm26.json,-173,bar,mmol/g,0.0005345825296224855
2006,10030,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm27.json,-163,bar,mmol/g,0.0005345825296224855
2007,10031,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm28.json,-153,bar,mmol/g,0.0005345825296224855
2008,10032,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm29.json,-143,bar,mmol/g,0.0005345825296224855
2009,10033,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm3.json,-223,bar,mmol/g,0.0005345825296224855
2010,10034,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm30.json,-133,bar,mmol/g,0.0005345825296224855
2011,10035,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm31.json,-123,bar,mmol/g,0.0005345825296224855
2012,10036,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm32.json,-113,bar,mmol/g,0.0005345825296224855
2013,10037,10.1016/j.micromeso.2013.06.007,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,10.1016j.micromeso.2013.06.007.Isotherm33.json,-83,bar,mmol/g,0.0005345825296224855
2014,10038,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm4.json,-213,bar,mmol/g,0.0005345825296224855
2015,10039,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm5.json,-203,bar,mmol/g,0.0005345825296224855
2016,10040,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm6.json,-193,bar,mmol/g,0.0005345825296224855
2017,10041,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm7.json,-183,bar,mmol/g,0.0005345825296224855
2018,10042,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm8.json,-173,bar,mmol/g,0.0005345825296224855
2019,10043,10.1016/j.micromeso.2013.06.007,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.micromeso.2013.06.007.Isotherm9.json,-163,bar,mmol/g,0.0005345825296224855
2020,10045,10.1016/j.micromeso.2013.06.023,NIST-MATDB-2d9160505b3f649ff3c6a4c594f5fec1,10.1016j.micromeso.2013.06.023.Isotherm10.json,25,bar,mmol/g,0.0005345825296224855
2021,10046,10.1016/j.micromeso.2013.06.023,NIST-MATDB-ffef9fe8f87486bc0a607d2de561618d,10.1016j.micromeso.2013.06.023.Isotherm11.json,25,bar,mmol/g,0.0005345825296224855
2022,10047,10.1016/j.micromeso.2013.06.023,NIST-MATDB-df5a7d1b98bf856906a188166face5b4,10.1016j.micromeso.2013.06.023.Isotherm12.json,25,bar,mmol/g,0.0005345825296224855
2023,10075,10.1016/j.micromeso.2013.06.023,NIST-MATDB-78e8e8044f33dfb63d742cd181396dfc,10.1016j.micromeso.2013.06.023.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
2026,10139,10.1016/j.micromeso.2013.09.006,NIST-MATDB-157d2c3d9f1568cf1e25b51ade68fffd,10.1016j.micromeso.2013.09.006.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
2027,10140,10.1016/j.micromeso.2013.09.006,NIST-MATDB-157d2c3d9f1568cf1e25b51ade68fffd,10.1016j.micromeso.2013.09.006.Isotherm10.json,25,bar,mmol/g,0.0005345825296224855
2028,10146,10.1016/j.micromeso.2013.09.006,NIST-MATDB-279c9ad5012a5473728672cd454133fb,10.1016j.micromeso.2013.09.006.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
2029,10148,10.1016/j.micromeso.2013.09.006,NIST-MATDB-279c9ad5012a5473728672cd454133fb,10.1016j.micromeso.2013.09.006.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
2032,10212,10.1016/j.micromeso.2014.02.014,NIST-MATDB-5ab0dbe0639729711750ef4b97715f0f,10.1016j.micromeso.2014.02.014.Isotherm2.json,30,bar,mmol/g,0.0005345825296224855
2033,10220,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
2034,10221,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm10.json,75,bar,mmol/g,0.0005345825296224855
2035,10222,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm11.json,100,bar,mmol/g,0.0005345825296224855
2036,10223,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
2037,10224,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm3.json,50,bar,mmol/g,0.0005345825296224855
2038,10228,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm7.json,0,bar,mmol/g,0.0005345825296224855
2039,10229,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
2040,10230,10.1016/j.micromeso.2014.02.016,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,10.1016j.micromeso.2014.02.016.Isotherm9.json,50,bar,mmol/g,0.0005345825296224855
2041,10307,10.1016/j.micromeso.2014.03.022,NIST-MATDB-6e0014114e24ab8e83b8782e3c9ed523,10.1016j.micromeso.2014.03.022.Isotherm47.json,0,bar,mmol/g,0.0005345825296224855
2042,10308,10.1016/j.micromeso.2014.03.022,NIST-MATDB-6e0014114e24ab8e83b8782e3c9ed523,10.1016j.micromeso.2014.03.022.Isotherm48.json,20,bar,mmol/g,0.0005345825296224855
2043,10309,10.1016/j.micromeso.2014.03.022,NIST-MATDB-6e0014114e24ab8e83b8782e3c9ed523,10.1016j.micromeso.2014.03.022.Isotherm49.json,40,bar,mmol/g,0.0005345825296224855
2044,10311,10.1016/j.micromeso.2014.03.022,NIST-MATDB-1ce14eb3e9cae7c5664342ced717c6d0,10.1016j.micromeso.2014.03.022.Isotherm50.json,0,bar,mmol/g,0.0005345825296224855
2045,10312,10.1016/j.micromeso.2014.03.022,NIST-MATDB-1ce14eb3e9cae7c5664342ced717c6d0,10.1016j.micromeso.2014.03.022.Isotherm51.json,20,bar,mmol/g,0.0005345825296224855
2046,10313,10.1016/j.micromeso.2014.03.022,NIST-MATDB-1ce14eb3e9cae7c5664342ced717c6d0,10.1016j.micromeso.2014.03.022.Isotherm52.json,40,bar,mmol/g,0.0005345825296224855
2054,10362,10.1016/j.micromeso.2014.08.012,NIST-MATDB-f4e225593e4d47aff7dfa5325d0aea8a,10.1016j.micromeso.2014.08.012.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
2055,10363,10.1016/j.micromeso.2014.08.012,NIST-MATDB-4789081e729492b9825f2f6297e57ce1,10.1016j.micromeso.2014.08.012.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
2056,10364,10.1016/j.micromeso.2014.08.012,NIST-MATDB-ab632391eb61eebe9fe44365d161f8d2,10.1016j.micromeso.2014.08.012.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
2057,10365,10.1016/j.micromeso.2014.08.012,NIST-MATDB-97a87c99ba676149377010367f60b9d6,10.1016j.micromeso.2014.08.012.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
2058,10366,10.1016/j.micromeso.2014.08.012,NIST-MATDB-70cde38722375e588739b00cbc6d22a1,10.1016j.micromeso.2014.08.012.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
2059,10367,10.1016/j.micromeso.2014.08.012,NIST-MATDB-3d1309d1a1cd58e0b8004481c0266894,10.1016j.micromeso.2014.08.012.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
2060,10391,10.1016/j.micromeso.2014.09.038,NIST-MATDB-620c2bb19ef3139e5ab5739c92127cf0,10.1016j.micromeso.2014.09.038.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
2061,10392,10.1016/j.micromeso.2014.09.038,NIST-MATDB-4092ca2b1dd76e307308821db726503b,10.1016j.micromeso.2014.09.038.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
2062,10393,10.1016/j.micromeso.2014.09.038,NIST-MATDB-df647d61b00b35b8b88ae26030802346,10.1016j.micromeso.2014.09.038.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
2063,10394,10.1016/j.micromeso.2014.09.038,NIST-MATDB-e8d6adfaa6759f2e51833b7167572615,10.1016j.micromeso.2014.09.038.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
2068,10440,10.1016/j.micromeso.2015.02.023,NIST-MATDB-ecad61a945ec45f25d477db94aef540f,10.1016j.micromeso.2015.02.023.Isotherm6.json,0,bar,mmol/g,0.0005345825296224855
2069,10441,10.1016/j.micromeso.2015.02.023,NIST-MATDB-8b974cf2ade12499647b701a22e06778,10.1016j.micromeso.2015.02.023.Isotherm7.json,0,bar,mmol/g,0.0005345825296224855
2070,10442,10.1016/j.micromeso.2015.02.023,NIST-MATDB-ecad61a945ec45f25d477db94aef540f,10.1016j.micromeso.2015.02.023.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
2071,10443,10.1016/j.micromeso.2015.02.023,NIST-MATDB-8b974cf2ade12499647b701a22e06778,10.1016j.micromeso.2015.02.023.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
2074,10452,10.1016/j.micromeso.2015.03.008,NIST-MATDB-f50178feb6eab96fde610667b8810aff,10.1016j.micromeso.2015.03.008.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
2075,10453,10.1016/j.micromeso.2015.03.008,NIST-MATDB-d5f1f7e5937ef0b690c89a27eb38edda,10.1016j.micromeso.2015.03.008.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
2076,10454,10.1016/j.micromeso.2015.03.008,NIST-MATDB-0456f796ed622bae59a2826c194cd1a7,10.1016j.micromeso.2015.03.008.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
2077,10455,10.1016/j.micromeso.2015.03.008,NIST-MATDB-359c458e300c4b1329cd96637b84edba,10.1016j.micromeso.2015.03.008.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
2078,10456,10.1016/j.micromeso.2015.03.008,NIST-MATDB-a9ccb86911ddd4a4b4af5ee8b73bde32,10.1016j.micromeso.2015.03.008.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
2079,10457,10.1016/j.micromeso.2015.03.008,NIST-MATDB-926d1905876e5a3799800f1975abb685,10.1016j.micromeso.2015.03.008.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
2080,10458,10.1016/j.micromeso.2015.03.008,NIST-MATDB-8df803a1cc1143596b41c3b1e86b0e89,10.1016j.micromeso.2015.03.008.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
2081,10459,10.1016/j.micromeso.2015.03.008,NIST-MATDB-3f5113eb12c69c03ce3ce319d65edc5d,10.1016j.micromeso.2015.03.008.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
2083,10484,10.1016/j.micromeso.2015.04.036,NIST-MATDB-e280732fa7f9b0a822917e8e300c0d10,10.1016j.micromeso.2015.04.036.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
2084,10485,10.1016/j.micromeso.2015.04.036,NIST-MATDB-5c1436eab0fef73f16d7c9d82e3a634c,10.1016j.micromeso.2015.04.036.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
2085,10486,10.1016/j.micromeso.2015.04.036,NIST-MATDB-157866bddcd3df1b2c122ea2bd90df09,10.1016j.micromeso.2015.04.036.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
